Price,Sq Ft,Bedrooms,Full Bath,Half Bath,Property Type,Lot Size,Year Built,Town/City,Town/City Median Income
400000.0,5600, 4 ,3.0,0.0, Single Family ,0.13,1948.0,Valley Stream,82417
779000.0,2174, 3 ,1.0,1.0, Single Family ,0.16,1949.0,Valley Stream,82417
699000.0,1776, 4 ,2.0,0.0, Single Family ,0.14,1943.0,Valley Stream,82417
659000.0,1185, 3 ,3.0,0.0, Single Family ,0.11,1946.0,Elmont,92285
789999.0,6240, 4 ,3.0,0.0, Single Family ,0.14,1950.0,Valley Stream,82417
969000.0,6095, 6 ,4.0,0.0, Single Family ,0.14,1985.0,Valley Stream,82417
669999.0,5916, 4 ,1.0,0.0, Single Family ,0.14,1951.0,Valley Stream,82417
1174999.0,6300, 7 ,3.0,0.0, Single Family ,0.14,1950.0,Valley Stream,82417
1029000.0,3000, 4 ,3.0,0.0, Single Family ,0.17,2006.0,Valley Stream,82417
525000.0,4000, 3 ,2.0,0.0, Single Family ,0.09,1955.0,Rosedale,84261
299000.0,1158, 3 ,1.0,1.0, Single Family ,0.16,1950.0,Valley Stream,82417
669000.0,1109, 3 ,2.0,0.0, Single Family ,0.19,1948.0,Valley Stream,82417
599000.0,1216, 3 ,1.0,0.0, Single Family ,0.19,1951.0,Wantagh,118171
689000.0,1387, 3 ,1.0,1.0, Single Family ,0.14,1956.0,Seaford,116467
759000.0,6840, 5 ,3.0,0.0, Single Family ,0.16,1951.0,Wantagh,118171
649999.0,6000, 4 ,2.0,0.0, Single Family ,0.14,1950.0,Wantagh,118171
669000.0,6256, 3 ,1.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
899000.0,2576, 6 ,4.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
625000.0,6000, 3 ,1.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
519000.0,6000, 4 ,1.0,1.0, Single Family ,0.14,1948.0,Wantagh,118171
559000.0,5096, 4 ,1.0,1.0, Single Family ,0.12,1939.0,Wantagh,118171
649000.0,1817, 4 ,2.0,0.0, Single Family ,0.16,1948.0,Wantagh,118171
625000.0,1257, 4 ,1.0,0.0, Single Family ,0.14,1948.0,Wantagh,118171
675000.0,1668, 3 ,2.0,1.0, Single Family ,0.16,1954.0,Seaford,116467
649000.0,6100, 5 ,2.0,0.0, Single Family ,0.14,1951.0,Wantagh,118171
674999.0,7259, 2 ,1.0,0.0, Single Family ,0.17,1955.0,Wantagh,118171
699000.0,2170, 5 ,3.0,0.0, Single Family ,0.23,1948.0,Wantagh,118171
599000.0,1744, 4 ,2.0,0.0, Single Family ,0.14,1951.0,Wantagh,118171
839000.0,2297, 5 ,3.0,0.0, Single Family ,0.14,1969.0,Seaford,116467
599999.0,6000, 4 ,2.0,0.0, Single Family ,0.14,1948.0,Wantagh,118171
550000.0,2041, 5 ,2.0,0.0, Single Family ,0.17,1954.0,Seaford,116467
699000.0,6840, 5 ,2.0,1.0, Single Family ,0.16,1954.0,Wantagh,118171
599000.0,1216, 3 ,1.0,0.0, Single Family ,0.19,1951.0,Wantagh,118171
689000.0,1387, 3 ,1.0,1.0, Single Family ,0.14,1956.0,Seaford,116467
759000.0,6840, 5 ,3.0,0.0, Single Family ,0.16,1951.0,Wantagh,118171
649999.0,6000, 4 ,2.0,0.0, Single Family ,0.14,1950.0,Wantagh,118171
669000.0,6256, 3 ,1.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
899000.0,2576, 6 ,4.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
625000.0,6000, 3 ,1.0,0.0, Single Family ,0.14,1953.0,Wantagh,118171
519000.0,6000, 4 ,1.0,1.0, Single Family ,0.14,1948.0,Wantagh,118171
559000.0,5096, 4 ,1.0,1.0, Single Family ,0.12,1939.0,Wantagh,118171
649000.0,1817, 4 ,2.0,0.0, Single Family ,0.16,1948.0,Wantagh,118171
625000.0,1257, 4 ,1.0,0.0, Single Family ,0.14,1948.0,Wantagh,118171
675000.0,1668, 3 ,2.0,1.0, Single Family ,0.16,1954.0,Seaford,116467
649000.0,6100, 5 ,2.0,0.0, Single Family ,0.14,1951.0,Wantagh,118171
674999.0,7259, 2 ,1.0,0.0, Single Family ,0.17,1955.0,Wantagh,118171
699000.0,2170, 5 ,3.0,0.0, Single Family ,0.23,1948.0,Wantagh,118171
599000.0,1744, 4 ,2.0,0.0, Single Family ,0.14,1951.0,Wantagh,118171
839000.0,2297, 5 ,3.0,0.0, Single Family ,0.14,1969.0,Seaford,116467
599999.0,6000, 4 ,2.0,0.0, Single Family ,0.14,1948.0,Wantagh,118171
550000.0,2041, 5 ,2.0,0.0, Single Family ,0.17,1954.0,Seaford,116467
699000.0,6840, 5 ,2.0,1.0, Single Family ,0.16,1954.0,Wantagh,118171
879000.0,2188, 5 ,3.0,0.0, Single Family ,0.09,1938.0,New Hyde Park,99037
750000.0,1160, 3 ,2.0,0.0, Single Family ,0.14,1952.0,Floral Park,102922
828000.0,5210, 3 ,2.0,0.0, Single Family ,0.12,1938.0,New Hyde Park,99037
875888.0,6000, 4 ,2.0,0.0, Single Family ,0.14,1941.0,New Hyde Park,99037
1099000.0,1800, 4 ,2.0,1.0, Single Family ,0.11,1949.0,New Hyde Park,99037
1250000.0,5750, 4 ,3.0,0.0, Single Family ,0.13,1940.0,New Hyde Park,99037
1659888.0,3434, 5 ,4.0,0.0, Single Family ,0.114784,2005.0,New Hyde Park,99037
749999.0,1260, 4 ,1.0,1.0, Single Family ,0.09,1953.0,Floral Park,102922
1088000.0,5600, 4 ,2.0,1.0, Single Family ,0.13,1948.0,New Hyde Park,99037
1288888.0,2768, 4 ,4.0,0.0, Single Family ,0.14,1941.0,New Hyde Park,99037
999000.0,1167, 3 ,2.0,0.0, Single Family ,0.14,1949.0,New Hyde Park,99037
879000.0,1475, 4 ,2.0,0.0, Single Family ,0.09,1938.0,New Hyde Park,99037
799000.0,4000, 3 ,3.0,0.0, Single Family ,0.09,1920.0,Floral Park,102922
1249000.0,2041, 3 ,2.0,1.0, Single Family ,0.15,1950.0,New Hyde Park,99037
850000.0,6090, 3 ,2.0,1.0, Single Family ,0.14,1941.0,New Hyde Park,99037
1099000.0,1478, 3 ,1.0,0.0, Single Family ,0.14,1950.0,New Hyde Park,99037
949000.0,1382, 4 ,2.0,0.0, Single Family ,0.15,1951.0,New Hyde Park,99037
775888.0,7345, 4 ,2.0,0.0, Single Family ,0.17,1940.0,New Hyde Park,99037
748888.0,1428, 3 ,2.0,0.0, Single Family ,0.07,1923.0,New Hyde Park,99037
835000.0,4000, 4 ,2.0,0.0, Single Family ,0.09,1951.0,New Hyde Park,99037
870000.0,6324, 4 ,2.0,1.0, Single Family ,0.15,1943.0,New Hyde Park,99037
789000.0,4000, 6 ,2.0,0.0, Single Family ,0.09,1923.0,Floral Park,102922
1200000.0,1826, 4 ,2.0,1.0, Single Family ,0.17,1952.0,New Hyde Park,99037
768000.0,5200, 3 ,2.0,0.0, Single Family ,0.12,1943.0,New Hyde Park,99037
775000.0,4000, 3 ,1.0,1.0, Single Family ,0.09,1952.0,New Hyde Park,99037
800000.0,1449, 4 ,2.0,0.0, Single Family ,0.14,1941.0,New Hyde Park,99037
549000.0,935, 3 ,1.0,0.0, Single Family ,0.09,1938.0,New Hyde Park,99037
750000.0,1700, 4 ,2.0,0.0, Single Family ,0.09,1955.0,Floral Park,102922
1099000.0,6600, 3 ,2.0,0.0, Single Family ,0.15,1941.0,New Hyde Park,99037
729000.0,5244, 3 ,2.0,0.0, Single Family ,0.12,1946.0,New Hyde Park,99037
949000.0,5000, 5 ,3.0,0.0, Single Family ,0.11,1940.0,New Hyde Park,99037
650000.0,1119, 3 ,2.0,0.0, Single Family ,0.09,1953.0,New Hyde Park,99037
3199000.0,136500, 5 ,4.0,2.0, Single Family ,3.13,1957.0,Port Washington,119164
1600000.0,3100, 4 ,3.0,3.0, Single Family ,0.22,1994.0,Port Washington,119164
949990.0,1650, 4 ,2.0,0.0, Single Family ,0.18,1953.0,Port Washington,119164
749000.0,8250, 4 ,2.0,0.0, Single Family ,0.19,1949.0,Port Washington,119164
1350000.0,2320, 4 ,2.0,1.0, Single Family ,0.18,1973.0,Port Washington,119164
929000.0,4060, 3 ,1.0,1.0, Single Family ,0.09,1923.0,Port Washington,119164
1150000.0,1550, 4 ,2.0,0.0, Multi-Family ,0.09,1963.0,Port Washington,119164
1248000.0,9750, 4 ,2.0,0.0, Single Family ,0.22,1943.0,Port Washington,119164
1799000.0,2392, 3 ,2.0,1.0, Single Family ,0.29,1938.0,Port Washington,119164
1925000.0,6000, 4 ,3.0,1.0, Single Family ,0.14,1965.0,Port Washington,119164
1199988.0,4653, 3 ,2.0,0.0, Single Family ,0.11,1928.0,Port Washington,119164
2750000.0,15146, 4 ,3.0,1.0, Single Family ,0.35,2010.0,Port Washington,119164
925000.0,4000, 3 ,1.0,1.0, Single Family ,0.09,1928.0,Port Washington,119164
1949000.0,11265, 5 ,3.0,0.0, Single Family ,0.26,1924.0,Port Washington,119164
1159000.0,2015, 4 ,3.0,0.0, Single Family ,0.14,1963.0,Port Washington,119164
1189000.0,6000, 3 ,1.0,1.0, Single Family ,0.14,1927.0,Port Washington,119164
749000.0,9450, 3 ,1.0,0.0, Single Family ,0.22,1908.0,Port Washington,119164
1200000.0,2500, 3 ,3.0,0.0, Single Family ,0.13,1913.0,Port Washington,119164
1099000.0,6000, 4 ,3.0,0.0, Multi-Family ,0.14,1961.0,Port Washington,119164
989000.0,6000, 3 ,2.0,0.0, Single Family ,0.14,1951.0,Port Washington,119164
2400000.0,2895, 6 ,4.0,1.0, Single Family ,0.33,1918.0,Port Washington,119164
1599000.0,3773, 4 ,3.0,0.0, Single Family ,0.21,1928.0,Port Washington,119164
859000.0,7000, 3 ,2.0,0.0, Single Family ,0.16,1898.0,Port Washington,119164
1229000.0,2112, 4 ,2.0,1.0, Single Family ,0.18,1969.0,Port Washington,119164
739000.0,5680, 4 ,2.0,0.0, Single Family ,0.13,1938.0,Port Washington,119164
2200000.0,4800, 6 ,4.0,1.0, Single Family ,0.32,1865.0,Port Washington,119164
1659000.0,15743, 3 ,3.0,0.0, Single Family ,0.36,1958.0,Port Washington,119164
1500000.0,2954, 6 ,4.0,2.0, Multi-Family ,0.11,2007.0,Port Washington,119164
1299000.0,1585, 3 ,2.0,0.0, Single Family ,0.4,1955.0,Port Washington,119164
1450000.0,2008, 4 ,3.0,1.0, Single Family ,0.34,1957.0,Port Washington,119164
959000.0,1920, 4 ,3.0,0.0, Single Family ,0.09,1976.0,Port Washington,119164
799988.0,2200, 6 ,3.0,0.0, Single Family ,0.3,1908.0,Port Washington,119164
2450000.0,4413, 5 ,3.0,0.0, Single Family ,0.19,2023.0,Port Washington,119164
745000.0,6000, 3 ,1.0,0.0, Single Family ,0.14,1938.0,Port Washington,119164
1349000.0,2480, 4 ,2.0,1.0, Single Family ,0.23,1950.0,Port Washington,119164
2485000.0,3571, 5 ,3.0,1.0, Single Family ,0.21,1928.0,Port Washington,119164
1525000.0,8550, 4 ,3.0,0.0, Single Family ,0.2,1953.0,Port Washington,119164
749000.0,4000, 3 ,2.0,0.0, Multi-Family ,0.09,1956.0,Port Washington,119164
1149000.0,8400, 3 ,2.0,0.0, Single Family ,0.19,1949.0,Port Washington,119164
1188000.0,2300, 4 ,2.0,1.0, Single Family ,0.18,1922.0,Port Washington,119164
799000.0,4600, 3 ,1.0,1.0, Single Family ,0.11,1912.0,Port Washington,119164
3499000.0,27949, 5 ,5.0,1.0, Single Family ,0.64,1995.0,Port Washington,119164
1188000.0,12963, 4 ,3.0,0.0, Single Family ,0.3,1902.0,Port Washington,119164
2050000.0,15002, 5 ,4.0,0.0, Single Family ,0.34,1925.0,Port Washington,119164
599000.0,5250, 2 ,1.0,0.0, Single Family ,0.12,1926.0,Port Washington,119164
1329000.0,12179, 4 ,2.0,0.0, Single Family ,0.28,1935.0,Port Washington,119164
959000.0,6608, 3 ,2.0,0.0, Single Family ,0.15,1955.0,Port Washington,119164
1389000.0,5992, 3 ,2.0,1.0, Single Family ,0.14,1931.0,Port Washington,119164
839000.0,6350, 3 ,2.0,0.0, Single Family ,0.15,1910.0,Port Washington,119164
975000.0,5400, 3 ,1.0,0.0, Single Family ,0.12,1948.0,Port Washington,119164
2099000.0,11073, 5 ,3.0,1.0, Single Family ,0.25,1929.0,Port Washington,119164
1549000.0,2422, 4 ,2.0,1.0, Single Family ,0.38,1957.0,Port Washington,119164
748000.0,5000, 3 ,2.0,1.0, Single Family ,0.11,1968.0,Port Washington,119164
648000.0,4500, 3 ,1.0,1.0, Single Family ,0.1,1989.0,Port Washington,119164
699000.0,2800, 3 ,1.0,1.0, Single Family ,0.06,1898.0,Port Washington,119164
640000.0,828, 3 ,1.0,0.0, Single Family ,0.09,1949.0,Port Washington,119164
2075000.0,10000, 4 ,2.0,1.0, Single Family ,0.23,1934.0,Port Washington,119164
2150000.0,2291, 6 ,4.0,1.0, Single Family ,0.05,1931.0,Port Washington,119164
1199000.0,5600, 4 ,3.0,0.0, Single Family ,0.13,1918.0,Port Washington,119164
2099000.0,2730, 4 ,3.0,2.0, Single Family ,0.34,1953.0,Port Washington,119164
999000.0,6450, 3 ,1.0,1.0, Single Family ,0.15,1938.0,Port Washington,119164
2725000.0,3149, 3 ,3.0,0.0, Single Family ,0.73,1949.0,Port Washington,119164
1249000.0,2250, 6 ,2.0,0.0, Multi-Family ,0.09,1969.0,Port Washington,119164
2375000.0,16614, 4 ,3.0,1.0, Single Family ,0.38,1979.0,Port Washington,119164
989000.0,2498, 3 ,3.0,0.0, Single Family ,0.13,1938.0,Port Washington,119164
1299000.0,2400, 4 ,2.0,1.0, Single Family ,0.13,2006.0,Port Washington,119164
3249000.0,3507, 4 ,3.0,2.0, Single Family ,0.35,2018.0,Port Washington,119164
899000.0,4000, 4 ,3.0,0.0, Multi-Family ,0.09,1959.0,Port Washington,119164
2089000.0,19519, 5 ,3.0,2.0, Single Family ,0.45,1948.0,Port Washington,119164
1249000.0,5500, 4 ,2.0,1.0, Single Family ,0.13,1978.0,Port Washington,119164
2850000.0,26210, 6 ,3.0,1.0, Single Family ,0.6,1923.0,Port Washington,119164
769000.0,6000, 5 ,2.0,1.0, Single Family ,0.14,1953.0,Port Washington,119164
1099999.0,4000, 6 ,4.0,2.0, Multi-Family ,0.09,1988.0,Port Washington,119164
949000.0,6195, 3 ,2.0,0.0, Single Family ,0.14,1951.0,Port Washington,119164
749000.0,1640, 4 ,2.0,0.0, Single Family ,0.08,1963.0,Port Washington,119164
3499000.0,38263, 4 ,4.0,1.0, Single Family ,0.88,1925.0,Port Washington,119164
949000.0,4000, 4 ,4.0,2.0, Multi-Family ,0.09,1971.0,Port Washington,119164
848000.0,4000, 3 ,3.0,0.0, Single Family ,0.09,1898.0,Port Washington,119164
2195000.0,21205, 4 ,3.0,1.0, Single Family ,0.49,1986.0,Sea Cliff,117081
1249000.0,2094, 3 ,2.0,0.0, Single Family ,0.11,1908.0,Sea Cliff,117081
1995000.0,43434, 5 ,4.0,1.0, Single Family ,1.0,1925.0,Sea Cliff,117081
950000.0,1500, 3 ,2.0,0.0, Single Family ,0.1,1950.0,Sea Cliff,117081
999000.0,1927, 3 ,2.0,0.0, Single Family ,0.24,1927.0,Sea Cliff,117081
699000.0,777, 1 ,1.0,0.0, Single Family ,0.06,1924.0,Sea Cliff,117081
1349000.0,2142, 3 ,2.0,0.0, Single Family ,0.51,1926.0,Sea Cliff,117081
749000.0,4800, 3 ,1.0,1.0, Single Family ,0.11,1925.0,Sea Cliff,117081
1999000.0,7160, 3 ,3.0,0.0, Single Family ,0.16,1931.0,Sea Cliff,117081
1299000.0,7505, 4 ,3.0,1.0, Single Family ,0.17,1959.0,Sea Cliff,117081
2150000.0,4575, 6 ,4.0,2.0, Single Family ,0.9,1923.0,Sea Cliff,117081
1199000.0,5968, 4 ,4.0,0.0, Multi-Family ,0.14,1923.0,Sea Cliff,117081
409000.0,2400, 1 ,1.0,0.0, Single Family ,0.06,1918.0,Sea Cliff,117081
710000.0,4000, 4 ,2.0,0.0, Single Family ,0.09,1937.0,Hewlett,115246
799990.0,5400, 4 ,2.0,0.0, Single Family ,0.12,1952.0,Lynbrook,87014
668000.0,1575, 4 ,2.0,0.0, Single Family ,0.14,1940.0,Hewlett,115246
1249000.0,2700, 4 ,3.0,1.0, Single Family ,0.25,1950.0,Hewlett,115246
799999.0,6000, 4 ,2.0,1.0, Single Family ,0.14,1942.0,Hewlett,115246
1298000.0,3000, 4 ,4.0,0.0, Single Family ,0.24,1950.0,Hewlett,115246
949000.0,2600, 5 ,3.0,0.0, Single Family ,0.14,1938.0,Hewlett,115246
1199000.0,3000, 4 ,2.0,1.0, Single Family ,0.17,1983.0,Hewlett,115246
899000.0,1836, 5 ,2.0,1.0, Single Family ,0.15,1955.0,Hewlett,115246
649000.0,1900, 3 ,3.0,0.0, Single Family ,0.14,1949.0,Hewlett,115246
825000.0,1960, 4 ,3.0,0.0, Single Family ,0.13,1924.0,Hewlett,115246
1398000.0,3489, 5 ,3.0,0.0, Single Family ,0.16,1974.0,Hewlett,115246
865000.0,6200, 3 ,2.0,0.0, Single Family ,0.14,1946.0,Hewlett,115246
729900.0,1179, 3 ,1.0,1.0, Single Family ,0.09,1923.0,Hewlett,115246
659000.0,1480, 3 ,1.0,1.0, Single Family ,0.11,1927.0,Lynbrook,87014
530000.0,1482, 4 ,2.0,0.0, Single Family ,0.15,1950.0,Hewlett,115246
748000.0,2308, 3 ,2.0,1.0, Single Family ,0.14,1947.0,Hewlett,115246
619000.0,6000, 4 ,2.0,0.0, Single Family ,0.14,1950.0,Hewlett,115246
1199000.0,2800, 5 ,3.0,0.0, Single Family ,0.21,1972.0,Hewlett,115246
995000.0,7200, 3 ,2.0,0.0, Single Family ,0.17,1948.0,Hewlett,115246
735000.0,2424, 5 ,2.0,0.0, Single Family ,0.15,1950.0,Hewlett,115246
489900.0,1670, 4 ,2.0,0.0, Single Family ,0.16,1950.0,Hewlett,115246
729000.0,1659, 3 ,2.0,0.0, Single Family ,0.18,1955.0,Hewlett,115246
899000.0,8694, 4 ,3.0,0.0, Single Family ,0.2,1920.0,Lynbrook,87014
1498000.0,2986, 6 ,4.0,0.0, Single Family ,0.18,1948.0,Woodmere,138267
624888.0,4000, 4 ,2.0,0.0, Single Family ,0.09,1924.0,Hewlett,115246
579000.0,4704, 5 ,2.0,0.0, Single Family ,0.11,1950.0,Hewlett,115246
799000.0,2400, 4 ,3.0,0.0, Single Family ,0.06,2017.0,Island Park,89915
1350000.0,2990, 5 ,3.0,0.0, Multi-Family ,0.23,1962.0,Island Park,89915
649500.0,1791, 3 ,2.0,0.0, Single Family ,0.12,1954.0,Island Park,89915
149000.0,4900, 3 ,1.0,0.0, Single Family ,0.11,1939.0,Island Park,89915
1099000.0,10981, 3 ,1.0,1.0, Single Family ,0.25,1965.0,Island Park,89915
625000.0,1560, 3 ,2.0,0.0, Single Family ,0.14,1956.0,Island Park,89915
419000.0,757, 2 ,1.0,0.0, Single Family ,0.07,1929.0,Island Park,89915
539000.0,2000, 2 ,1.0,1.0, Single Family ,0.05,1929.0,Island Park,89915
719999.0,2042, 4 ,3.0,0.0, Single Family ,0.11,2007.0,Island Park,89915
519000.0,1371, 4 ,2.0,0.0, Single Family ,0.09,1950.0,Island Park,89915
649000.0,1871, 3 ,2.0,0.0, Single Family ,0.12,1955.0,Island Park,89915
999873.0,2500, 5 ,2.0,1.0, Multi-Family ,0.15,1960.0,Island Park,89915
829871.0,2000, 4 ,2.0,1.0, Single Family ,0.18,2001.0,Island Park,89915
989000.0,2600, 5 ,2.0,1.0, Single Family ,0.13,2023.0,Island Park,89915
589000.0,8000, 4 ,3.0,0.0, Single Family ,0.18,1930.0,Island Park,89915
699000.0,4000, 4 ,2.0,0.0, Single Family ,0.09,1966.0,Island Park,89915
635000.0,1917, 3 ,2.0,0.0, Single Family ,0.09,1965.0,Island Park,89915
550000.0,3000, 4 ,2.0,0.0, Single Family ,0.07,2015.0,Island Park,89915
949000.0,8000, 7 ,3.0,1.0, Multi-Family ,0.18,1939.0,Island Park,89915
1223872.0,2807, 4 ,3.0,1.0, Single Family ,0.12,2017.0,Island Park,89915
569000.0,1165, 3 ,3.0,0.0, Multi-Family ,0.11,1950.0,Island Park,89915
589000.0,4850, 4 ,2.0,0.0, Single Family ,0.11,1938.0,Island Park,89915
1249000.0,2100, 4 ,2.0,1.0, Single Family ,0.1,2023.0,Island Park,89915
525000.0,4000, 4 ,2.0,0.0, Single Family ,0.09,1957.0,Island Park,89915
365000.0,485, 2 ,1.0,0.0, Single Family ,0.07,1925.0,Island Park,89915
645000.0,6000, 5 ,2.0,0.0, Multi-Family ,0.14,1948.0,Island Park,89915
958000.0,4000, 4 ,2.0,0.0, Single Family ,0.09,1929.0,Williston Park,119361
1088000.0,2150, 4 ,2.0,0.0, Multi-Family ,0.11,1963.0,Williston Park,119361
1100000.0,9900, 3 ,2.0,0.0, Single Family ,0.23,1938.0,Williston Park,119361
1599000.0,3091, 4 ,3.0,1.0, Single Family ,0.14,2024.0,Williston Park,119361
799000.0,1288, 2 ,2.0,0.0, Multi-Family ,0.09,1928.0,Williston Park,119361
988000.0,1700, 3 ,2.0,1.0, Single Family ,0.09,1929.0,Williston Park,119361
799000.0,1318, 3 ,2.0,1.0, Single Family ,0.09,1928.0,Williston Park,119361
1288000.0,3000, 4 ,3.0,1.0, Single Family ,0.11,2024.0,Williston Park,119361
850000.0,5500, 4 ,1.0,1.0, Single Family ,0.13,1926.0,Williston Park,119361
879000.0,4000, 3 ,2.0,0.0, Single Family ,0.09,1928.0,Williston Park,119361
995000.0,10225, 6 ,2.0,0.0, Single Family ,0.23,1949.0,Williston Park,119361
695000.0,4000, 3 ,1.0,0.0, Single Family ,0.09,1928.0,Williston Park,119361
740000.0,7475, 4 ,1.0,0.0, Single Family ,0.17,1954.0,East Norwich,122593
779000.0,1800, 5 ,2.0,0.0, Single Family ,0.15,1954.0,East Norwich,122593
1088000.0,8880, 3 ,3.0,1.0, Single Family ,0.2,1981.0,East Norwich,122593
875000.0,6000, 5 ,3.0,0.0, Single Family ,0.14,1954.0,East Norwich,122593
775000.0,6669, 4 ,2.0,0.0, Single Family ,0.15,1954.0,East Norwich,122593
2488000.0,4163, 4 ,4.0,1.0, Single Family ,1.02,1954.0,East Norwich,122593
875000.0,1939, 4 ,2.0,1.0, Single Family ,0.25,1965.0,East Norwich,122593
1198000.0,2823, 4 ,3.0,0.0, Single Family ,1.18,1954.0,East Norwich,122593
995000.0,13199, 3 ,3.0,0.0, Single Family ,0.3,1954.0,East Norwich,122593
1398000.0,2524, 4 ,3.0,0.0, Single Family ,1.0,1954.0,East Norwich,122593
549000.0,9100, 3 ,1.0,1.0, Single Family ,0.21,1958.0,East Norwich,122593
625000.0,1575, 4 ,3.0,0.0, Single Family ,0.04,1925.0,East Rockaway,88621
579000.0,1850, 3 ,1.0,1.0, Single Family ,0.17,1923.0,East Rockaway,88621
489000.0,6800, 3 ,1.0,0.0, Single Family ,0.16,1924.0,East Rockaway,88621
549000.0,3500, 3 ,2.0,0.0, Single Family ,0.08,1927.0,East Rockaway,88621
1250000.0,3000, 8 ,4.0,0.0, Multi-Family ,0.17,2024.0,East Rockaway,88621
999000.0,2500, 4 ,2.0,1.0, Single Family ,0.21,2024.0,East Rockaway,88621
525000.0,7200, 3 ,1.0,0.0, Single Family ,0.17,1923.0,East Rockaway,88621
529000.0,1275, 4 ,1.0,0.0, Single Family ,0.14,1950.0,East Rockaway,88621
699999.0,6150, 5 ,3.0,0.0, Single Family ,0.14,1932.0,East Rockaway,88621
249990.0,1650, 1 ,1.0,0.0, Single Family ,0.04,1926.0,East Rockaway,88621
1049000.0,5000, 4 ,2.0,1.0, Single Family ,0.11,2023.0,East Rockaway,88621
999000.0,6120, 4 ,2.0,1.0, Single Family ,0.14,2023.0,East Rockaway,88621
629000.0,5000, 5 ,2.0,0.0, Single Family ,0.11,1960.0,Westbury,94101
650000.0,1240, 3 ,2.0,0.0, Single Family ,0.17,1958.0,Westbury,94101
899000.0,7013, 4 ,3.0,0.0, Single Family ,0.16,2024.0,Westbury,94101
607000.0,1095, 5 ,2.0,0.0, Single Family ,0.11,1958.0,Westbury,94101
699999.0,5000, 5 ,3.0,0.0, Single Family ,0.11,1958.0,Westbury,94101
599990.0,1300, 3 ,2.0,0.0, Single Family ,0.14,1953.0,Westbury,94101
830000.0,7560, 7 ,2.0,1.0, Single Family ,0.17,1948.0,Westbury,94101
575000.0,1050, 3 ,1.0,0.0, Single Family ,0.14,1948.0,Westbury,94101
819000.0,5000, 6 ,3.0,0.0, Single Family ,0.11,1949.0,Westbury,94101
575000.0,1098, 4 ,1.0,0.0, Single Family ,0.14,1948.0,Westbury,94101
575000.0,1032, 3 ,2.0,0.0, Single Family ,0.1,1986.0,Westbury,94101
500000.0,5000, 4 ,3.0,0.0, Single Family ,0.11,1954.0,Westbury,94101
669999.0,8840, 6 ,2.0,0.0, Single Family ,0.2,1968.0,Westbury,94101
640000.0,5000, 4 ,2.0,0.0, Single Family ,0.11,1957.0,Westbury,94101
619000.0,5300, 4 ,2.0,0.0, Single Family ,0.12,1951.0,Westbury,94101
639000.0,1688, 3 ,2.0,0.0, Single Family ,0.17,1964.0,Westbury,94101
685000.0,1850, 5 ,2.0,0.0, Single Family ,0.11,1951.0,Westbury,94101
479999.0,1095, 3 ,2.0,0.0, Single Family ,0.11,1958.0,Westbury,94101
569000.0,8000, 3 ,1.0,0.0, Single Family ,0.18,1926.0,Westbury,94101
649999.0,5000, 4 ,2.0,0.0, Single Family ,0.11,1956.0,Westbury,94101
599999.0,6800, 4 ,1.0,0.0, Single Family ,0.16,1948.0,Westbury,94101
1175000.0,2567, 4 ,4.0,1.0, Single Family ,0.14,1955.0,Westbury,94101
419000.0,5000, 4 ,2.0,0.0, Single Family ,0.11,1993.0,Westbury,94101
450000.0,7500, 4 ,2.0,0.0, Single Family ,0.17,1961.0,Westbury,94101
649000.0,1434, 4 ,2.0,0.0, Single Family ,0.18,1947.0,Westbury,94101
479999.0,7500, 3 ,3.0,0.0, Single Family ,0.17,1927.0,Westbury,94101
880000.0,7500, 4 ,2.0,0.0, Single Family ,0.17,1949.0,Albertson,115292
1499000.0,2296, 4 ,4.0,0.0, Single Family ,0.11,1947.0,Albertson,115292
1100000.0,4000, 6 ,2.0,1.0, Multi-Family ,0.09,1966.0,Albertson,115292
1380000.0,8600, 3 ,2.0,1.0, Single Family ,0.2,1947.0,Albertson,115292
1229000.0,1972, 4 ,2.0,1.0, Single Family ,0.16,1964.0,Albertson,115292
1588000.0,2167, 4 ,3.0,0.0, Single Family ,0.19,1969.0,Albertson,115292
850888.0,1200, 4 ,1.0,0.0, Single Family ,0.11,1949.0,Albertson,115292
799000.0,1270, 4 ,2.0,0.0, Single Family ,0.11,1953.0,Albertson,115292
1488000.0,2580, 6 ,4.0,0.0, Single Family ,0.14,1951.0,Albertson,115292
749000.0,1109, 3 ,2.0,1.0, Single Family ,0.11,1946.0,Albertson,115292
1499000.0,7500, 6 ,4.0,2.0, Multi-Family ,0.17,1918.0,Albertson,115292
1319000.0,12502, 4 ,2.0,1.0, Single Family ,0.29,1949.0,Albertson,115292
1299000.0,2345, 4 ,3.0,0.0, Single Family ,0.15,1947.0,Albertson,115292
649000.0,5750, 4 ,2.0,0.0, Single Family ,0.13,1957.0,Albertson,115292
599000.0,2800, 4 ,3.0,0.0, Single Family ,0.15,1950.0,Albertson,115292
1598000.0,2750, 5 ,3.0,1.0, Single Family ,0.21,1969.0,Albertson,115292
1080000.0,8700, 4 ,2.0,1.0, Single Family ,0.2,1966.0,Albertson,115292
